19-3-2020 02:48:36.273  INFO	13	185	Log 475 - user 5235804 at realtime 2024-09-04 19:26:02.822094
19-3-2020 02:51:27.589	INFO	13	184	mailbox allocated for rsvp-api
19-3-2020 02:51:27.634	INFO	17	185	creating mailslot for RSVP client API
19-3-2020 02:51:27.671	INFO	15	186	mailbox allocated for route
19-3-2020 02:51:27.708	INFO	18	184	mailbox allocated for rsvp-api
19-3-2020 02:51:27.746	INFO	12	193	mailbox allocated for rsvp-api
19-3-2020 02:51:27.784	INFO	13	191	mailbox allocated for route
19-3-2020 02:51:27.831	INFO	14	186	loopback to avoid ERROR
19-3-2020 02:51:27.869	INFO	12	194	money transfer loaded from queue
19-3-2020 02:51:27.916	INFO	16	184	creating socket for traffic CONTROL module
19-3-2020 02:51:27.953	INFO	19	184	no mailbox necessary for forward
19-3-2020 02:51:27.996	INFO	15	183	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:51:28.033	INFO	14	186	mailbox allocated for dump
19-3-2020 02:51:28.072	INFO	16	192	no mailbox necessary for forward
19-3-2020 02:51:28.115	INFO	14	187	master allocated for INFO and ERROR dump
19-3-2020 02:51:28.162	INFO	12	190	no mailbox necessary for traffic-CONTROL
19-3-2020 02:51:28.204	INFO	19	185	mailbox allocated for dump
19-3-2020 02:51:28.253	INFO	11	192	creating mailslot for (broken) pipe
19-3-2020 02:51:28.253	INFO	13	193	transaction 17276 begun
19-3-2020 02:51:28.355	INFO	10	185	loading data for user
19-3-2020 02:51:28.355	INFO	15	190	transaction done, id=17276
19-3-2020 02:51:28.393	INFO	13	191	mailbox allocated for terminate
19-3-2020 02:51:28.436	INFO	16	191	loading data for user
19-3-2020 02:51:28.483	INFO	16	186	mailbox allocated for route
19-3-2020 02:51:28.528	INFO	14	192	ready to accept informational socket connection
19-3-2020 02:51:28.575	INFO	17	186	ready to accept informational socket connection
19-3-2020 02:51:28.616	INFO	19	192	mailbox allocated for pipe
19-3-2020 02:51:28.660	INFO	16	187	creating mailslot for dump
19-3-2020 02:51:28.705	INFO	10	184	loading data for user
19-3-2020 02:51:28.748	INFO	14	191	mailbox allocated for rsvp
19-3-2020 02:51:28.786	INFO	13	186	parsing transaction entries
19-3-2020 02:51:28.786	INFO	19	189	transaction 17279 begun
19-3-2020 02:51:28.903	INFO	14	189	mailbox allocated for rsvp
19-3-2020 02:51:28.903	INFO	10	193	transaction done, id=17279
19-3-2020 02:51:28.942	INFO	18	187	creating mailslot for RSVP via UDP
19-3-2020 02:51:28.987	INFO	13	188	mailbox allocated for route
19-3-2020 02:51:29.033	INFO	19	184	mailbox allocated for terminate
19-3-2020 02:51:29.073	INFO	10	194	creating mailslot for (broken) pipe
19-3-2020 02:51:29.110	INFO	18	191	no mailbox necessary for traffic-CONTROL
19-3-2020 02:51:29.155	INFO	15	191	mailbox allocated for pipe
19-3-2020 02:51:29.203	INFO	17	184	loading data for user
19-3-2020 02:51:29.246	INFO	14	183	ready to accept informational socket connection
19-3-2020 02:51:29.284	INFO	13	188	no mailbox necessary for forward
19-3-2020 02:51:29.322	INFO	12	185	loopback to avoid ERROR
19-3-2020 02:51:29.368	INFO	17	187	mailbox allocated for route
19-3-2020 02:51:29.412	INFO	18	188	creating mailslot for route engine - informational socket
19-3-2020 02:51:29.461	INFO	12	193	mailbox allocated for terminate
19-3-2020 02:51:29.509	INFO	18	194	money transfer loaded from queue
19-3-2020 02:51:29.549	INFO	17	183	ready to accept informational socket connection
19-3-2020 02:51:29.590	INFO	11	184	creating mailslot for RSVP
19-3-2020 02:51:29.637	INFO	18	189	master allocated for INFO and ERROR dump
19-3-2020 02:51:29.678	INFO	15	187	mailbox allocated for dump
19-3-2020 02:51:29.716	INFO	13	193	parsing transaction entries
19-3-2020 02:51:29.761	INFO	12	191	master allocated for INFO and ERROR dump
19-3-2020 02:51:29.801	INFO	10	188	mailbox allocated for pipe
19-3-2020 02:51:29.849	INFO	19	184	out of INFO allcations
19-3-2020 02:51:29.849	INFO	10	189	transaction 17282 begun
19-3-2020 02:51:30.048	INFO	16	187	creating mailslot for route engine - informational socket
19-3-2020 02:51:30.048	INFO	12	194	transaction done, id=17282
19-3-2020 02:51:30.094	INFO	14	185	parsing transaction entries
19-3-2020 02:51:30.136	INFO	14	187	master allocated for INFO and ERROR dump
19-3-2020 02:51:30.184	INFO	15	191	creating mailslot for dump
19-3-2020 02:51:30.184	INFO	17	189	transaction 17285 begun
19-3-2020 02:51:30.328	INFO	19	191	creating socket for traffic CONTROL module
19-3-2020 02:51:30.328	INFO	18	183	transaction done, id=17285
19-3-2020 02:51:30.376	INFO	15	186	mailbox allocated for rsvp-udp
19-3-2020 02:51:30.376	INFO	17	184	transaction 17288 begun
19-3-2020 02:51:30.567	INFO	13	184	mailbox allocated for dump
19-3-2020 02:51:30.567	INFO	18	184	transaction done, id=17288
19-3-2020 02:51:30.612	INFO	12	191	parsing transaction entries
19-3-2020 02:51:30.657	INFO	15	183	mailbox allocated for dump
19-3-2020 02:51:30.701	INFO	18	184	mailbox allocated for dump
19-3-2020 02:51:30.741	INFO	11	185	no mailbox necessary for traffic-CONTROL
19-3-2020 02:51:30.785	INFO	17	190	mailbox allocated for rsvp
19-3-2020 02:51:30.824	INFO	16	184	creating mailslot for RSVP client API
19-3-2020 02:51:30.870	INFO	19	188	creating mailslot for route engine - informational socket
19-3-2020 02:51:30.917	INFO	16	184	creating mailslot for RSVP client API
19-3-2020 02:51:30.955	INFO	17	189	loading data for user
19-3-2020 02:51:31.001	INFO	12	185	out of INFO allcations
19-3-2020 02:51:31.049	INFO	17	193	mailbox allocated for route
19-3-2020 02:51:31.095	INFO	19	189	creating mailslot for RSVP
19-3-2020 02:51:31.138	INFO	10	186	out of INFO allcations
19-3-2020 02:51:31.184	INFO	19	186	mailbox allocated for rsvp-udp
19-3-2020 02:51:31.224	INFO	11	188	parsing transaction entries
19-3-2020 02:51:31.265	INFO	12	189	money transfer loaded from queue
19-3-2020 02:51:31.265	INFO	10	189	transaction 17291 begun
19-3-2020 02:51:31.390	INFO	14	189	parsing transaction entries
19-3-2020 02:51:31.390	INFO	10	187	transaction done, id=17291
19-3-2020 02:51:31.430	INFO	18	191	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:51:31.470	INFO	14	192	mailbox allocated for route
19-3-2020 02:51:31.508	INFO	11	184	loopback to avoid ERROR
19-3-2020 02:51:31.555	INFO	14	184	mailbox allocated for pipe
19-3-2020 02:51:31.594	INFO	16	194	mailbox allocated for dump
19-3-2020 02:51:31.639	INFO	17	193	mailbox allocated for rsvp
19-3-2020 02:51:31.677	INFO	10	192	creating mailslot for route engine - informational socket
19-3-2020 02:51:31.720	INFO	15	185	creating mailslot for (broken) pipe
19-3-2020 02:51:31.720	INFO	17	186	transaction 17294 begun
19-3-2020 02:51:31.865	INFO	18	189	money transfer loaded from queue
19-3-2020 02:51:31.865	INFO	14	191	transaction done, id=17294
19-3-2020 02:51:31.912	INFO	11	192	creating socket for traffic CONTROL module
19-3-2020 02:51:31.951	INFO	16	194	parsing transaction entries
19-3-2020 02:51:31.997	INFO	11	186	no mailbox necessary for forward
19-3-2020 02:51:32.046	INFO	18	185	mailbox allocated for rsvp-udp
19-3-2020 02:51:32.089	INFO	14	185	mailbox allocated for rsvp-udp
19-3-2020 02:51:32.132	INFO	17	185	creating socket for querying route
19-3-2020 02:51:32.170	INFO	10	187	creating mailslot for RSVP via UDP
19-3-2020 02:51:32.216	INFO	18	184	creating mailslot for route engine - informational socket
19-3-2020 02:51:32.265	INFO	16	193	master allocated for INFO and ERROR dump
19-3-2020 02:51:32.307	INFO	18	185	mailbox allocated for rsvp-udp
19-3-2020 02:51:32.353	INFO	12	190	money transfer loaded from queue
19-3-2020 02:51:32.394	INFO	16	192	creating socket for traffic CONTROL module
19-3-2020 02:51:32.434	INFO	14	187	creating mailslot for terminate
19-3-2020 02:51:32.476	INFO	15	184	mailbox allocated for dump
19-3-2020 02:51:32.520	INFO	17	184	creating mailslot for (broken) pipe
19-3-2020 02:51:32.567	INFO	15	187	mailbox allocated for route
19-3-2020 02:51:32.612	INFO	19	183	out of INFO allcations
19-3-2020 02:51:32.656	INFO	14	183	creating mailslot for RSVP via UDP
19-3-2020 02:51:32.695	INFO	11	184	creating mailslot for (broken) pipe
19-3-2020 02:51:32.734	INFO	18	184	creating mailslot for route engine - informational socket
19-3-2020 02:51:32.780	INFO	19	193	creating socket for traffic CONTROL module
19-3-2020 02:51:32.826	INFO	11	187	creating mailslot for (broken) pipe
19-3-2020 02:51:32.875	INFO	13	189	mailbox allocated for rsvp
19-3-2020 02:51:32.923	INFO	11	190	mailbox allocated for terminate
19-3-2020 02:51:32.965	INFO	15	191	mailbox allocated for pipe
19-3-2020 02:51:33.002	INFO	15	189	mailbox allocated for dump
19-3-2020 02:51:33.048	INFO	13	191	mailbox allocated for terminate
19-3-2020 02:51:33.095	INFO	12	184	mailbox allocated for dump
19-3-2020 02:51:33.135	INFO	16	185	mailbox allocated for pipe
19-3-2020 02:51:33.176	INFO	11	186	parsing transaction entries
19-3-2020 02:51:33.223	INFO	10	188	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:51:33.266	INFO	18	189	mailbox allocated for route
19-3-2020 02:51:33.305	INFO	10	191	creating socket for traffic CONTROL module
19-3-2020 02:51:33.343	INFO	15	191	ready to accept informational socket connection
19-3-2020 02:51:33.390	INFO	11	188	ready to accept informational socket connection
19-3-2020 02:51:33.431	INFO	19	190	loopback to avoid ERROR
19-3-2020 02:51:33.476	INFO	17	193	mailbox allocated for dump
19-3-2020 02:51:33.518	INFO	12	193	mailbox allocated for rsvp-udp
19-3-2020 02:51:33.561	INFO	14	192	creating mailslot for terminate
19-3-2020 02:51:33.605	INFO	19	184	money transfer loaded from queue
19-3-2020 02:51:33.646	INFO	15	193	master allocated for INFO and ERROR dump
19-3-2020 02:51:33.683	INFO	10	190	mailbox allocated for pipe
19-3-2020 02:51:33.722	INFO	11	183	creating mailslot for terminate
19-3-2020 02:51:33.765	INFO	17	187	ready to accept informational socket connection
19-3-2020 02:51:33.811	INFO	11	185	master allocated for INFO and ERROR dump
19-3-2020 02:51:33.854	INFO	10	190	loading data for user
19-3-2020 02:51:33.900	INFO	14	186	creating mailslot for RSVP via UDP
19-3-2020 02:51:33.945	INFO	10	186	creating mailslot for dump
19-3-2020 02:51:33.990	INFO	15	187	no mailbox necessary for traffic-CONTROL
19-3-2020 02:51:34.033	INFO	14	189	mailbox allocated for pipe
19-3-2020 02:51:34.076	INFO	11	185	ready to accept informational socket connection
19-3-2020 02:51:34.117	INFO	19	188	no mailbox necessary for forward
19-3-2020 02:51:34.159	INFO	16	185	mailbox allocated for pipe
19-3-2020 02:51:34.204	INFO	12	184	ready to accept informational socket connection
19-3-2020 02:51:34.245	INFO	17	185	creating socket for querying route
19-3-2020 02:51:34.283	INFO	15	192	mailbox allocated for pipe
19-3-2020 02:51:34.330	INFO	18	194	mailbox allocated for rsvp-api
19-3-2020 02:51:34.377	INFO	17	187	creating mailslot for RSVP via UDP
19-3-2020 02:51:34.416	INFO	19	191	parsing transaction entries
19-3-2020 02:51:34.465	INFO	13	184	mailbox allocated for pipe
19-3-2020 02:51:34.508	INFO	17	186	creating mailslot for (broken) pipe
19-3-2020 02:51:34.557	INFO	16	186	loading data for user
19-3-2020 02:51:34.604	INFO	17	189	creating mailslot for RSVP client API
19-3-2020 02:51:34.653	INFO	18	185	creating mailslot for dump
19-3-2020 02:51:34.696	INFO	10	191	loopback to avoid ERROR
19-3-2020 02:51:34.734	INFO	17	186	mailbox allocated for rsvp-api
19-3-2020 02:51:34.783	INFO	19	185	master allocated for INFO and ERROR dump
19-3-2020 02:51:34.826	INFO	11	194	loading data for user
19-3-2020 02:51:34.873	INFO	11	185	loopback to avoid ERROR
19-3-2020 02:51:34.915	INFO	16	189	mailbox allocated for pipe
19-3-2020 02:51:34.954	INFO	17	186	creating socket for querying route
19-3-2020 02:51:35.002	INFO	13	183	master allocated for INFO and ERROR dump
19-3-2020 02:51:35.039	INFO	19	186	master allocated for INFO and ERROR dump
19-3-2020 02:51:35.082	INFO	13	192	no mailbox necessary for forward
19-3-2020 02:51:35.126	INFO	17	185	no mailbox necessary for traffic-CONTROL
19-3-2020 02:51:35.163	INFO	15	185	parsing transaction entries
19-3-2020 02:51:35.201	INFO	17	186	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:51:35.248	INFO	17	192	creating mailslot for route engine - informational socket
19-3-2020 02:51:35.287	INFO	12	184	mailbox allocated for pipe
19-3-2020 02:51:35.333	INFO	17	192	calculating thresholds...
19-3-2020 02:51:35.380	INFO	15	190	creating mailslot for terminate
19-3-2020 02:51:35.427	INFO	14	185	calculating thresholds...
19-3-2020 02:51:35.464	INFO	14	191	money transfer loaded from queue
19-3-2020 02:51:35.508	INFO	13	188	creating socket for querying route
19-3-2020 02:51:35.549	INFO	11	183	money transfer loaded from queue
19-3-2020 02:51:35.586	INFO	14	188	mailbox allocated for dump
19-3-2020 02:51:35.629	INFO	14	190	mailbox allocated for rsvp-udp
19-3-2020 02:51:35.677	INFO	13	185	parsing transaction entries
19-3-2020 02:51:35.720	INFO	12	185	creating mailslot for RSVP
19-3-2020 02:51:35.758	INFO	11	190	money transfer loaded from queue
19-3-2020 02:51:35.806	INFO	19	190	money transfer loaded from queue
19-3-2020 02:51:35.851	INFO	11	184	mailbox allocated for dump
19-3-2020 02:51:35.899	INFO	17	188	creating socket for traffic CONTROL module
19-3-2020 02:51:35.941	INFO	10	186	calculating thresholds...
19-3-2020 02:51:35.985	INFO	12	194	creating mailslot for dump
19-3-2020 02:51:36.024	INFO	14	194	mailbox allocated for pipe
19-3-2020 02:51:36.073	INFO	17	190	creating mailslot for RSVP via UDP
19-3-2020 02:51:36.115	INFO	16	189	creating mailslot for terminate
19-3-2020 02:51:36.160	INFO	12	190	creating mailslot for (broken) pipe
19-3-2020 02:51:36.204	INFO	16	190	creating mailslot for (broken) pipe
19-3-2020 02:51:36.242	INFO	17	189	creating mailslot for RSVP
19-3-2020 02:51:36.291	INFO	12	187	mailbox allocated for rsvp
19-3-2020 02:51:36.330	INFO	16	194	mailbox allocated for terminate
19-3-2020 02:51:36.374	INFO	13	191	mailbox allocated for dump
19-3-2020 02:51:36.411	INFO	13	194	mailbox allocated for pipe
19-3-2020 02:51:36.458	INFO	15	190	mailbox allocated for dump
19-3-2020 02:51:36.506	INFO	14	187	mailbox allocated for dump
19-3-2020 02:51:36.545	INFO	12	194	mailbox allocated for dump
19-3-2020 02:51:36.594	INFO	16	189	creating mailslot for terminate
19-3-2020 02:51:36.642	INFO	17	189	ready to accept informational socket connection
19-3-2020 02:51:36.689	INFO	19	190	creating mailslot for route engine - informational socket
19-3-2020 02:51:36.736	INFO	10	186	loading data for user
19-3-2020 02:51:36.773	INFO	13	186	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:51:36.816	INFO	14	186	creating mailslot for RSVP via UDP
19-3-2020 02:51:36.855	INFO	14	188	mailbox allocated for dump
19-3-2020 02:51:36.902	INFO	15	189	creating socket for querying route
19-3-2020 02:51:36.943	INFO	11	192	mailbox allocated for rsvp
19-3-2020 02:51:36.982	INFO	18	191	calculating thresholds...
19-3-2020 02:51:36.982	INFO	12	191	transaction 17297 begun
19-3-2020 02:51:37.146	INFO	18	183	mailbox allocated for terminate
19-3-2020 02:51:37.146	INFO	15	191	transaction done, id=17297
19-3-2020 02:51:37.194	INFO	12	184	mailbox allocated for rsvp-api
19-3-2020 02:51:37.243	INFO	12	183	parsing transaction entries
19-3-2020 02:51:37.283	INFO	15	184	creating mailslot for RSVP
19-3-2020 02:51:37.327	INFO	19	183	creating mailslot for terminate
19-3-2020 02:51:37.375	INFO	18	188	creating mailslot for (broken) pipe
19-3-2020 02:51:37.412	INFO	16	192	ready to accept informational socket connection
19-3-2020 02:51:37.454	INFO	14	190	no mailbox necessary for traffic-CONTROL
19-3-2020 02:51:37.499	INFO	17	186	mailbox allocated for route
19-3-2020 02:51:37.546	INFO	14	185	creating socket for traffic CONTROL module
19-3-2020 02:51:37.593	INFO	12	192	loopback to avoid ERROR
19-3-2020 02:51:37.635	INFO	18	193	loading data for user
19-3-2020 02:51:37.635	INFO	12	194	transaction 17300 begun
19-3-2020 02:51:37.757	INFO	10	190	creating mailslot for dump
19-3-2020 02:51:37.757	INFO	14	191	transaction done, id=17300
19-3-2020 02:51:37.798	INFO	11	191	calculating thresholds...
19-3-2020 02:51:37.798	INFO	15	188	transaction 17303 begun
19-3-2020 02:51:37.937	INFO	13	194	calculating thresholds...
19-3-2020 02:51:37.937	INFO	11	194	transaction done, id=17303
19-3-2020 02:51:37.983	INFO	11	185	mailbox allocated for terminate
19-3-2020 02:51:38.031	INFO	17	189	creating mailslot for (broken) pipe
19-3-2020 02:51:38.069	INFO	19	193	creating mailslot for RSVP client API
19-3-2020 02:51:38.117	INFO	16	184	creating mailslot for (broken) pipe
19-3-2020 02:51:38.166	INFO	11	193	mailbox allocated for rsvp-udp
19-3-2020 02:51:38.211	INFO	10	189	creating socket for traffic CONTROL module
19-3-2020 02:51:38.251	INFO	10	192	loopback to avoid ERROR
19-3-2020 02:51:38.289	INFO	19	187	mailbox allocated for rsvp
19-3-2020 02:51:38.328	INFO	10	193	money transfer loaded from queue
19-3-2020 02:51:38.375	INFO	16	190	mailbox allocated for rsvp-api
19-3-2020 02:51:38.419	INFO	13	185	loopback to avoid ERROR
19-3-2020 02:51:38.465	INFO	13	192	creating mailslot for (broken) pipe
19-3-2020 02:51:38.510	INFO	11	187	mailbox allocated for rsvp-api
19-3-2020 02:51:38.553	INFO	19	187	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:51:38.599	INFO	19	190	mailbox allocated for rsvp
19-3-2020 02:51:38.646	INFO	18	187	no mailbox necessary for forward
19-3-2020 02:51:38.689	INFO	19	190	creating socket for querying route
19-3-2020 02:51:38.733	INFO	12	187	mailbox allocated for rsvp-udp
19-3-2020 02:51:38.772	INFO	15	192	no mailbox necessary for forward
19-3-2020 02:51:38.772	INFO	14	193	transaction 17306 begun
19-3-2020 02:51:39.027	INFO	18	183	master allocated for INFO and ERROR dump
19-3-2020 02:51:39.027	INFO	10	188	transaction done, id=17306
19-3-2020 02:51:39.027	INFO	13	187	transaction 17309 begun
19-3-2020 02:51:39.159	INFO	17	192	mailbox allocated for rsvp
19-3-2020 02:51:39.159	INFO	18	190	transaction done, id=17309
19-3-2020 02:51:39.198	INFO	16	185	creating socket for querying route
19-3-2020 02:51:39.242	INFO	18	184	creating mailslot for (broken) pipe
19-3-2020 02:51:39.290	INFO	15	189	creating socket for querying route
19-3-2020 02:51:39.338	INFO	13	189	ready to accept informational socket connection
19-3-2020 02:51:39.377	INFO	12	185	creating socket for traffic CONTROL module
19-3-2020 02:51:39.414	INFO	16	188	creating socket for querying route
19-3-2020 02:51:39.455	INFO	16	192	mailbox allocated for rsvp-api
19-3-2020 02:51:39.455	INFO	17	194	transaction 17312 begun
